121.563185915;FBK91.05;88.86;90
121.583066972;FBK91.05;88.86;90
121.603324473;FBK91.05;88.86;90
121.623049472;FBK91.05;88.86;90
121.642965379;FBK91.05;88.86;90
121.66297017;FBK91.05;88.86;90
121.682946089;FBK91.05;88.86;90
121.702905702;FBK91.05;88.86;90
121.723186095;FBK91.05;88.86;90
121.742926185;FBK91.05;88.86;90
121.763657581;FBK91.05;88.86;90
121.783727499;FBK91.05;88.86;90
121.802862064;FBK91.05;88.86;90
121.823470302;FBK91.05;88.86;90
121.842801561;FBK91.05;88.86;90
121.862782116;FBK91.05;88.86;90
121.882760945;FBK91.05;88.86;90
121.902749845;FBK91.05;88.86;90
121.92273964;FBK91.05;88.86;90
121.942709645;FBK91.05;88.86;90
121.962661521;FBK91.05;88.86;90
121.982661003;FBK91.05;88.86;90
122.002659751;FBK91.05;88.86;90
122.022632505;FBK91.05;88.86;90
122.042648038;FBK91.05;88.86;90
122.062563242;FBK91.05;88.86;90
122.082590093;FBK91.05;88.86;90
122.103245234;FBK91.05;88.86;90
122.123167855;FBK91.05;88.86;90
122.14321648;FBK91.05;88.86;90
122.162517461;FBK91.05;88.86;90
122.182500063;FBK91.05;88.86;90
122.202466742;FBK91.05;88.86;90
122.222449503;FBK91.05;88.86;90
122.24243284;FBK91.05;88.86;90
122.262393157;FBK91.05;88.86;90
122.282408338;FBK91.05;88.86;90
122.302385376;FBK91.05;88.86;90
122.322357299;FBK91.05;88.86;90
122.342353553;FBK91.05;88.86;90
122.362325987;FBK91.05;88.86;90
122.382312398;FBK91.05;88.86;90
122.402315538;FBK91.05;88.86;90
122.422393272;FBK91.05;88.86;90
122.442460392;FBK91.05;88.86;90
122.46226878;FBK91.05;88.86;90
122.482236748;FBK91.05;88.86;90
122.502847996;FBK91.05;88.86;90
122.522901719;FBK91.05;88.86;90
122.542769578;FBK91.05;88.86;90
122.562156105;FBK91.05;88.86;90
122.582160172;FBK91.05;88.86;90
122.602146589;FBK91.05;88.86;90
122.622397302;FBK91.05;88.86;90
122.642153444;FBK91.05;88.86;90
122.662090655;FBK91.05;88.86;90
122.682078511;FBK91.05;88.86;90
122.702049869;FBK91.05;88.86;90
122.722025064;FBK91.05;88.86;90
122.742003808;FBK91.05;88.86;90
122.762002215;FBK91.05;88.86;90
122.782262424;FBK91.05;88.86;90
122.801983076;FBK91.05;88.86;90
122.821928663;FBK91.05;88.86;90
122.842060753;FBK91.05;88.86;90
122.86190476;FBK91.05;88.86;90
122.88197076;FBK91.05;88.86;90
122.902381629;FBK91.05;88.86;90
122.922557554;FBK91.05;88.86;90
122.942483957;FBK91.05;88.86;90
122.961862107;FBK91.05;88.86;90
122.982108599;FBK91.05;88.86;90
123.001823272;FBK91.05;88.86;90
123.021797507;FBK91.05;88.86;90
123.041779161;FBK91.05;88.86;90
123.061752118;FBK91.05;88.86;90
