pos_x,pos_y,current_speed,current_angle,timestep
0.47863419461141,-0.04150150962555414,0.18350877175166594,-0.10718503268810176,5137.0
0.4963494580298039,-0.04592106970110102,0.18258232916809164,-0.11879147221386406,5138.0
0.5139635547714061,-0.050643981953961845,0.18236290855619253,-0.12399473504637214,5139.0
0.5314337792261504,-0.05565739062872575,0.1817534068564726,-0.12444197566719568,5140.0
0.5487276434848147,-0.06097330542122424,0.18092448454485358,-0.1339976533218646,5141.0
0.5656975363174735,-0.0665829276464669,0.17873027842586192,-0.15182182830785676,5142.0
0.5823633602352052,-0.07250071404760963,0.17685301319072463,-0.15991579271398043,5143.0
0.5986903965874169,-0.0787111925031291,0.1746831871397218,-0.16432274907526612,5144.0
0.6146347805753918,-0.08518212930636246,0.17207451986492067,-0.1651081472386636,5145.0
0.6305860734520707,-0.09210268470830968,0.17387864489609156,-0.17619098798882757,5146.0
0.646654208524749,-0.09955481250569237,0.1771211939386014,-0.18082701881443752,5147.0
0.6628543696780028,-0.107593896166637,0.18085134434088715,-0.18736109520159128,5148.0
0.6793181897216825,-0.11634149067568877,0.18643437991032144,-0.19120081955597878,5149.0
0.6959959623631761,-0.1258232454591483,0.19184675500383408,-0.19120081955597878,5150.0
0.712518968703476,-0.13586169064530226,0.1933339391511506,-0.1925316331106245,5151.0
0.728914845715963,-0.14648788225668144,0.19538186486220946,-0.19120081955597878,5152.0
0.7446721034772557,-0.15734999059738974,0.19138353371204697,-0.19120081955597878,5153.0
0.7599477994014093,-0.16852801465262912,0.18928684786501052,-0.19120081955597878,5154.0
0.7746706086494539,-0.1799416664787455,0.18628809950238864,-0.19120081955597878,5155.0
0.7890896244008009,-0.19177524085923234,0.1865319001822766,-0.19120081955597878,5156.0
