timestep,speed_front_right,current_front_right,acceleration_front_right,speed_rear_right,current_rear_right,acceleration_rear_right,speed_rear_left,current_rear_left,acceleration_rear_left,speed_front_left,current_front_left,acceleration_front_left,angle_front,angle_rear
5120.0,-365.0,-376.0,1.0,-370.0,-537.75,1.0,401.5,596.5,1.0,392.5,570.5,1.0,-5.19,5.36
5121.0,-369.5,-398.0,1.0,-380.0,-422.5,1.0,408.25,546.75,1.0,412.0,599.25,1.0,-5.19,5.36
5122.0,-383.75,-407.25,1.0,-394.75,-537.0,1.0,415.0,497.0,1.0,414.5,656.5,1.0,-5.19,5.36
5123.0,-392.5,-368.0,1.0,-394.0,-464.0,1.0,433.0,712.0,1.0,432.25,585.5,1.0,-5.2575,5.385
5124.0,-401.0,-381.0,1.0,-399.0,-399.0,1.0,426.5,467.5,1.0,431.0,598.0,1.0,-5.19,5.36
5125.0,-403.5,-453.0,1.0,-404.5,-467.5,1.0,435.75,567.25,1.0,433.5,529.5,1.0,-5.19,5.36
5126.0,-403.5,-357.75,1.0,-407.5,-542.0,1.0,435.0,463.0,1.0,443.5,573.0,1.0,-5.19,5.36
5127.0,-402.5,-366.5,1.0,-397.75,-391.5,1.0,445.0,470.0,1.0,443.5,586.0,1.0,-5.25,5.36
5128.0,-408.5,-375.5,1.0,-411.5,-304.5,1.0,442.5,496.5,1.0,445.5,548.0,1.0,-5.27,5.36
5129.0,-408.5,-357.5,1.0,-410.5,-374.5,1.0,457.0,636.0,1.0,452.5,501.5,1.0,-5.27,5.36
5130.0,-412.5,-376.0,1.0,-414.5,-382.0,1.0,450.0,488.5,1.0,451.5,641.5,1.0,-5.27,5.36
5131.0,-412.0,-308.0,1.0,-415.5,-312.0,1.0,452.5,549.0,1.0,450.75,623.5,1.0,-5.27,5.36
5132.0,-412.0,-419.0,1.0,-425.0,-422.0,1.0,454.5,495.5,1.0,451.5,507.5,1.0,-5.55,5.595000000000001
5133.0,-420.5,-400.5,1.0,-428.0,-445.0,1.0,461.0,658.0,1.0,461.0,624.5,1.0,-5.592499999999999,5.654999999999999
5134.0,-430.75,-352.75,1.0,-441.0,-419.5,1.0,488.0,682.0,1.0,466.5,611.0,1.0,-5.955,6.04
5135.0,-444.5,-396.5,1.0,-451.0,-512.0,1.0,489.0,617.0,1.0,478.25,535.0,1.0,-6.19,6.29125
5136.0,-440.0,-383.0,1.0,-443.5,-373.0,1.0,481.5,424.5,1.0,485.5,568.0,1.0,-6.69,6.7325
5137.0,-443.5,-336.0,1.0,-451.0,-439.0,1.0,492.75,549.0,1.0,494.5,516.0,1.0,-7.0825,7.2
5138.0,-439.0,-327.75,1.0,-438.5,-355.0,1.0,496.0,594.5,1.0,498.75,534.0,1.0,-7.795,7.8175
5139.0,-434.0,-378.5,1.0,-441.5,-399.75,1.0,503.0,585.5,1.0,491.5,550.5,1.0,-8.098749999999999,8.11
5140.0,-429.0,-346.0,1.0,-430.0,-362.5,1.0,503.0,545.25,1.0,501.75,651.25,1.0,-8.0,8.26
5141.0,-426.0,-284.0,1.0,-432.75,-352.5,1.0,495.5,554.0,1.0,501.0,647.0,1.0,-8.58,8.774999999999999
5142.0,-418.0,-420.0,1.0,-421.0,-253.0,1.0,497.75,599.25,1.0,496.0,710.25,1.0,-9.665,9.732500000000002
5143.0,-412.0,-356.25,1.0,-415.5,-303.5,1.0,500.5,618.0,1.0,485.5,608.5,1.0,-10.11,10.215
5144.0,-398.0,-345.0,1.0,-408.75,-375.25,1.0,487.5,670.0,1.0,497.0,695.0,1.0,-10.37,10.46
5145.0,-397.5,-336.0,1.0,-408.0,-359.0,1.0,483.5,731.0,1.0,475.5,612.25,1.0,-10.46,10.46
5146.0,-395.0,-305.5,1.0,-412.5,-361.25,1.0,494.0,812.0,1.0,481.5,654.5,1.0,-11.095,11.095
5147.0,-407.0,-488.0,1.0,-415.0,-346.0,1.0,500.25,709.75,1.0,494.0,692.75,1.0,-11.355,11.36625
5148.0,-409.5,-343.0,1.0,-431.5,-377.5,1.0,511.0,631.0,1.0,502.5,687.0,1.0,-11.735,11.735
5149.0,-425.0,-372.0,1.0,-432.5,-370.25,1.0,528.75,558.25,1.0,525.5,536.0,1.0,-11.87,12.04
5150.0,-426.5,-330.0,1.0,-449.0,-426.5,1.0,554.0,526.0,1.0,537.75,618.5,1.0,-11.87,12.04
5151.0,-435.5,-306.0,1.0,-444.5,-346.25,1.0,548.0,538.5,1.0,554.5,687.0,1.0,-11.9675,12.095
5152.0,-442.0,-271.0,1.0,-451.5,-505.5,1.0,557.5,669.5,1.0,552.5,649.5,1.0,-11.87,12.04
5153.0,-437.5,-375.75,1.0,-438.0,-336.0,1.0,542.0,521.0,1.0,545.0,592.0,1.0,-11.87,12.04
5154.0,-428.0,-392.0,1.0,-434.5,-444.5,1.0,544.0,597.5,1.0,534.5,766.5,1.0,-11.87,12.04
5155.0,-420.5,-410.5,1.0,-429.5,-356.0,1.0,535.0,598.5,1.0,525.25,726.5,1.0,-11.87,12.04
5156.0,-424.0,-393.5,1.0,-432.75,-419.5,1.0,530.5,682.0,1.0,525.5,826.0,1.0,-11.87,12.04
5157.0,-425.0,-363.5,1.0,-438.0,-261.5,1.0,539.0,725.0,1.0,526.75,813.5,1.0,-11.87,12.04
5158.0,-425.25,-386.0,1.0,-439.25,-407.0,1.0,536.5,691.5,1.0,522.5,797.0,1.0,-11.87,12.04
5159.0,-420.5,-286.0,1.0,-436.5,-343.5,1.0,536.5,705.5,1.0,531.5,778.5,1.0,-11.87,12.04
5160.0,-419.5,-377.0,1.0,-437.5,-286.5,1.0,530.5,722.5,1.0,530.0,768.0,1.0,-11.87,12.04
5161.0,-422.0,-323.5,1.0,-440.75,-378.5,1.0,539.0,695.75,1.0,542.5,808.0,1.0,-11.87,12.04
5162.0,-421.0,-276.0,1.0,-443.5,-392.0,1.0,542.5,805.0,1.0,542.75,849.5,1.0,-11.87,12.04
5163.0,-428.0,-350.75,1.0,-442.5,-355.75,1.0,543.0,728.5,1.0,535.0,760.5,1.0,-11.87,12.04
5164.0,-418.5,-344.5,1.0,-436.5,-412.0,1.0,540.5,807.0,1.0,530.5,776.25,1.0,-11.87,12.04
5165.0,-418.5,-392.75,1.0,-432.5,-460.25,1.0,532.0,742.0,1.0,524.0,917.0,1.0,-11.87,12.04
5166.0,-406.0,-488.0,1.0,-415.5,-425.0,1.0,527.5,773.0,1.0,516.5,967.0,1.0,-11.87,12.04
5167.0,-412.5,-472.75,1.0,-416.5,-470.5,1.0,514.0,698.0,1.0,514.75,849.0,1.0,-11.87,12.04
5168.0,-415.0,-465.0,1.0,-424.75,-418.75,1.0,517.5,730.0,1.0,515.5,835.0,1.0,-11.87,12.04
5169.0,-415.0,-244.0,1.0,-420.5,-451.0,1.0,522.5,721.0,1.0,518.75,901.25,1.0,-11.947499999999998,12.075
5170.0,-410.75,-360.75,1.0,-416.75,-388.25,1.0,505.0,761.0,1.0,514.5,771.0,1.0,-11.989999999999998,12.075
5171.0,-409.5,-388.0,1.0,-420.5,-332.5,1.0,518.5,780.0,1.0,516.0,739.5,1.0,-11.87,12.04
5172.0,-410.5,-460.5,1.0,-419.0,-392.0,1.0,524.0,840.0,1.0,517.5,787.5,1.0,-11.87,12.04
5173.0,-412.0,-421.5,1.0,-425.5,-415.0,1.0,523.5,739.5,1.0,526.5,777.0,1.0,-11.87,12.04
5174.0,-414.25,-457.75,1.0,-425.0,-458.0,1.0,518.5,749.5,1.0,519.25,912.25,1.0,-11.82,11.905
5175.0,-414.0,-547.5,1.0,-426.25,-376.25,1.0,523.0,804.5,1.0,512.0,838.5,1.0,-11.287499999999998,11.37
5176.0,-418.0,-505.0,1.0,-434.0,-657.0,1.0,525.0,693.0,1.0,518.25,879.0,1.0,-10.0,9.8875
5177.0,-429.5,-475.25,1.0,-443.5,-468.25,1.0,525.0,761.0,1.0,520.0,734.0,1.0,-8.84,8.7525
5178.0,-434.0,-425.0,1.0,-448.5,-601.0,1.0,518.0,774.5,1.0,509.0,699.25,1.0,-7.675000000000001,7.567500000000001
5179.0,-449.0,-637.0,1.0,-451.0,-655.0,1.0,526.0,733.0,1.0,524.5,901.0,1.0,-6.975,6.8575
5180.0,-455.5,-532.0,1.0,-452.75,-600.5,1.0,516.0,674.0,1.0,520.5,681.0,1.0,-5.64,5.595
5181.0,-463.0,-680.5,1.0,-472.5,-633.0,1.0,516.0,781.0,1.0,517.25,720.0,1.0,-4.7475000000000005,4.62
5182.0,-483.0,-633.0,1.0,-474.75,-514.25,1.0,520.0,537.0,1.0,516.0,763.5,1.0,-3.94,3.8725
5183.0,-489.5,-517.0,1.0,-480.5,-465.0,1.0,517.0,523.0,1.0,529.75,617.75,1.0,-3.38125,3.30375
5184.0,-494.25,-480.5,1.0,-499.0,-630.25,1.0,521.0,558.0,1.0,526.0,521.0,1.0,-2.56,2.4725
5185.0,-504.5,-528.5,1.0,-515.5,-653.5,1.0,525.0,593.0,1.0,535.5,583.0,1.0,-2.0025,1.91375
5186.0,-515.25,-491.25,1.0,-521.0,-522.0,1.0,522.0,684.0,1.0,533.0,659.25,1.0,-1.75,1.71
5187.0,-519.5,-626.0,1.0,-518.5,-538.5,1.0,525.0,549.0,1.0,524.5,740.0,1.0,-1.6887500000000002,1.64375
5188.0,-523.5,-505.5,1.0,-524.0,-494.0,1.0,537.0,679.5,1.0,533.0,691.5,1.0,-0.755,0.755
5189.0,-526.0,-497.5,1.0,-526.75,-614.0,1.0,549.0,810.0,1.0,536.5,707.0,1.0,-0.44625,0.40125
5190.0,-531.5,-596.5,1.0,-534.5,-662.5,1.0,542.0,707.3333333333334,1.0,529.0,547.0,1.0,0.6725,-0.85
5191.0,-546.75,-485.5,1.0,-544.5,-686.0,1.0,535.0,604.6666666666666,1.0,536.5,612.0,1.0,1.1437499999999998,-1.21625
5192.0,-548.0,-538.0,1.0,-536.5,-643.0,1.0,528.0,502.0,1.0,526.0,478.5,1.0,2.31,-2.3775
5193.0,-556.0,-542.75,1.0,-553.5,-666.5,1.0,526.0,557.5,1.0,535.0,524.5,1.0,3.06125,-3.185
5194.0,-569.5,-573.0,1.0,-560.0,-527.5,1.0,524.0,613.0,1.0,536.0,482.0,1.0,5.3225,-5.4325
5195.0,-583.5,-673.0,1.0,-576.5,-611.5,1.0,528.0,455.0,1.0,532.75,480.25,1.0,6.45625,-6.56375
5196.0,-607.0,-735.5,1.0,-604.5,-628.75,1.0,515.5,317.5,1.0,539.0,465.0,1.0,8.26,-8.3475
5197.0,-613.0,-579.0,1.0,-615.5,-723.0,1.0,507.0,456.0,1.0,518.5,409.5,1.0,9.14125,-9.20625
5198.0,-633.5,-533.25,1.0,-625.0,-771.5,1.0,508.75,424.75,1.0,512.0,396.25,1.0,9.245,-9.29
5199.0,-638.5,-729.5,1.0,-629.75,-716.5,1.0,510.5,393.5,1.0,519.5,579.0,1.0,9.46625,-9.55625
5200.0,-637.0,-703.0,1.0,-620.5,-822.0,1.0,512.25,362.25,1.0,519.75,462.0,1.0,9.6725,-9.715
5201.0,-634.0,-626.0,1.0,-632.5,-945.75,1.0,514.0,331.0,1.0,515.0,564.0,1.0,9.6475,-9.76
5202.0,-640.5,-769.0,1.0,-616.5,-595.5,1.0,519.9,336.4,1.0,513.25,506.75,1.0,9.67,-9.76
5203.0,-640.0,-585.25,1.0,-623.5,-724.5,1.0,525.8,341.8,1.0,511.0,364.0,1.0,9.84,-9.885
5204.0,-648.0,-716.0,1.0,-630.75,-737.5,1.0,531.7,347.2,1.0,508.0,473.5,1.0,10.025,-10.07
5205.0,-662.0,-766.75,1.0,-644.5,-644.0,1.0,537.6,352.6,1.0,531.5,463.25,1.0,11.08125,-11.125
5206.0,-691.5,-823.0,1.0,-688.75,-827.25,1.0,543.5,358.0,1.0,546.5,505.5,1.0,11.53,-11.595
5207.0,-712.0,-725.0,1.0,-722.0,-787.0,1.0,549.4,363.4,1.0,558.0,332.0,1.0,12.0375,-12.1725
5208.0,-746.5,-754.25,1.0,-740.5,-848.5,1.0,555.3,368.8,1.0,562.5,320.0,1.0,12.3,-12.48
5209.0,-758.5,-672.0,1.0,-753.75,-903.5,1.0,561.2,374.2,1.0,578.0,425.5,1.0,12.3,-12.48
5210.0,-770.0,-861.5,1.0,-756.5,-852.0,1.0,567.1,379.6,1.0,577.5,367.75,1.0,12.3,-12.48
5211.0,-774.0,-773.5,1.0,-755.75,-740.25,1.0,573.0,385.0,1.0,591.0,512.0,1.0,12.3,-12.48
5212.0,-780.5,-766.0,1.0,-758.5,-886.0,1.0,563.0,564.0,1.0,578.0,478.25,1.0,12.3,-12.48
5213.0,-778.75,-591.5,1.0,-762.25,-615.75,1.0,564.5,603.5,1.0,592.5,694.0,1.0,12.3,-12.48
5214.0,-783.5,-590.0,1.0,-780.0,-755.5,1.0,566.0,643.0,1.0,585.5,543.25,1.0,12.3,-12.48
5215.0,-810.0,-705.75,1.0,-807.5,-856.5,1.0,588.0,568.0,1.0,614.0,537.5,1.0,12.3,-12.48
5216.0,-851.0,-858.0,1.0,-831.0,-807.0,1.0,604.0,342.5,1.0,654.0,397.0,1.0,12.3,-12.48
5217.0,-880.5,-535.5,1.0,-859.5,-954.0,1.0,641.0,468.0,1.0,666.5,416.5,1.0,12.3,-12.48
5218.0,-898.0,-745.0,1.0,-865.25,-664.25,1.0,657.0,322.0,1.0,683.0,544.0,1.0,12.3,-12.48
5219.0,-893.5,-698.5,1.0,-864.5,-812.5,1.0,666.5,376.5,1.0,677.0,357.75,1.0,12.3,-12.48
5220.0,-878.0,-587.25,1.0,-857.5,-588.5,1.0,661.75,444.25,1.0,674.5,587.5,1.0,12.3,-12.48
5221.0,-876.5,-722.5,1.0,-858.25,-687.0,1.0,657.0,512.0,1.0,662.0,375.0,1.0,12.3,-12.48
5222.0,-882.0,-545.0,1.0,-854.5,-748.5,1.0,640.0,420.0,1.0,663.5,504.5,1.0,12.3,-12.48
5223.0,-894.0,-838.5,1.0,-872.75,-885.75,1.0,646.5,339.0,1.0,667.0,380.5,1.0,12.3,-12.48
5224.0,-886.5,-502.5,1.0,-860.5,-824.5,1.0,665.0,582.0,1.0,671.5,370.25,1.0,12.3,-12.48
5225.0,-889.0,-747.5,1.0,-850.5,-731.0,1.0,651.0,229.0,1.0,664.5,390.5,1.0,12.3,-12.48
5226.0,-870.0,-451.5,1.0,-844.25,-614.75,1.0,650.25,510.75,1.0,659.5,424.0,1.0,11.9575,-12.0875
5227.0,-857.0,-658.0,1.0,-829.5,-621.0,1.0,658.125,541.875,1.0,669.0,575.25,1.0,10.5725,-10.6175
5228.0,-853.5,-535.5,1.0,-836.0,-706.0,1.0,666.0,573.0,1.0,673.5,484.5,1.0,9.8075,-9.745
5229.0,-860.0,-603.0,1.0,-847.5,-746.5,1.0,681.0,498.0,1.0,681.0,526.0,1.0,9.84,-9.76
5230.0,-864.5,-645.0,1.0,-853.5,-856.5,1.0,670.0,479.0,1.0,675.0,378.0,1.0,9.5775,-9.5775
5231.0,-862.0,-636.0,1.0,-835.5,-711.25,1.0,676.0,464.3333333333333,1.0,695.5,572.5,1.0,8.75375,-8.719999999999999
5232.0,-850.75,-513.5,1.0,-824.0,-555.0,1.0,682.0,449.6666666666667,1.0,700.5,527.75,1.0,7.1875,-7.1875
5233.0,-829.5,-566.5,1.0,-812.75,-658.25,1.0,688.0,435.0,1.0,705.0,663.0,1.0,6.31625,-6.29375
5234.0,-821.5,-621.5,1.0,-807.0,-529.0,1.0,691.5,494.5,1.0,713.25,735.0,1.0,6.067500000000001,-6.067500000000001
5235.0,-827.75,-556.75,1.0,-817.25,-492.5,1.0,693.0,498.0,1.0,704.5,531.0,1.0,5.342499999999999,-5.41
5236.0,-825.5,-479.5,1.0,-818.0,-661.5,1.0,702.5,454.0,1.0,716.5,691.5,1.0,4.24,-4.24
5237.0,-824.0,-470.25,1.0,-808.0,-598.5,1.0,715.0,420.0,1.0,737.0,677.5,1.0,3.50875,-3.49625
5238.0,-826.0,-481.0,1.0,-807.5,-642.25,1.0,735.0,678.5,1.0,741.5,601.0,1.0,2.615,-2.635
5239.0,-823.5,-441.0,1.0,-813.0,-640.0,1.0,748.0,547.0,1.0,752.75,616.25,1.0,1.7775,-1.7887499999999998
5240.0,-812.75,-478.5,1.0,-803.5,-578.25,1.0,765.0,564.0,1.0,754.0,481.0,1.0,1.58,-1.535
5241.0,-799.0,-425.5,1.0,-786.0,-311.0,1.0,758.0,568.0,1.0,760.75,522.5,1.0,1.49,-1.49
5242.0,-803.5,-512.25,1.0,-792.0,-501.0,1.0,746.0,272.0,1.0,756.0,649.5,1.0,1.49,-1.49
5243.0,-801.5,-546.0,1.0,-796.0,-481.0,1.0,752.0,440.0,1.0,747.5,496.5,1.0,1.49,-1.49
5244.0,-807.25,-481.75,1.0,-799.5,-543.5,1.0,750.0,515.0,1.0,755.5,730.0,1.0,1.49,-1.49
5245.0,-815.0,-562.5,1.0,-805.25,-610.75,1.0,759.75,554.25,1.0,771.5,702.0,1.0,1.475,-1.475
5246.0,-813.5,-454.0,1.0,-812.0,-787.0,1.0,769.5,593.5,1.0,766.5,501.0,1.0,1.4325,-1.4325
5247.0,-802.5,-439.0,1.0,-799.0,-523.25,1.0,770.0,429.0,1.0,758.0,446.0,1.0,1.49,-1.49
5248.0,-799.0,-439.0,1.0,-782.0,-395.5,1.0,760.25,609.25,1.0,751.5,591.0,1.0,1.49,-1.49
5249.0,-798.0,-541.75,1.0,-783.5,-467.0,1.0,750.0,514.5,1.0,743.0,483.0,1.0,1.49,-1.49
5250.0,-793.5,-390.5,1.0,-791.0,-527.0,1.0,743.0,478.0,1.0,743.0,340.0,1.0,1.49,-1.49
5251.0,-797.5,-425.0,1.0,-789.5,-462.0,1.0,745.0,474.5,1.0,749.0,693.5,1.0,1.49,-1.49
5252.0,-815.0,-568.75,1.0,-805.25,-566.0,1.0,744.0,384.0,1.0,758.5,654.5,1.0,1.4075,-1.3675
5253.0,-811.5,-422.0,1.0,-813.0,-731.5,1.0,756.0,599.0,1.0,776.5,733.0,1.0,1.43,-1.32
5254.0,-808.25,-378.25,1.0,-813.5,-656.0,1.0,761.5,589.5,1.0,769.25,591.5,1.0,1.3,-1.3
5255.0,-812.5,-554.5,1.0,-791.25,-356.25,1.0,767.0,580.0,1.0,755.0,586.0,1.0,1.3975,-1.31875
5256.0,-804.5,-537.5,1.0,-786.5,-566.5,1.0,760.0,421.0,1.0,744.25,437.75,1.0,1.4425,-1.375
5257.0,-795.5,-408.25,1.0,-790.0,-528.25,1.0,749.0,595.5,1.0,749.0,501.5,1.0,1.91875,-2.015
5258.0,-801.0,-531.0,1.0,-799.5,-638.5,1.0,743.5,472.0,1.0,761.0,578.0,1.0,3.9475,-4.074999999999999
5259.0,-838.75,-637.25,1.0,-833.5,-641.0,1.0,744.25,490.5,1.0,761.5,548.75,1.0,4.827500000000001,-5.016249999999999
5260.0,-845.0,-504.5,1.0,-847.5,-789.75,1.0,745.0,509.0,1.0,761.0,796.0,1.0,4.875,-5.1
5261.0,-851.0,-514.0,1.0,-827.0,-504.0,1.0,741.0,370.5,1.0,748.75,446.0,1.0,4.92,-5.1
5262.0,-845.75,-512.75,1.0,-828.0,-596.0,1.0,744.0,410.0,1.0,742.5,561.0,1.0,4.92,-5.1
5263.0,-843.0,-558.5,1.0,-825.75,-409.25,1.0,743.5,501.0,1.0,727.0,423.5,1.0,4.92,-5.1
5264.0,-841.5,-549.0,1.0,-828.5,-512.5,1.0,738.0,422.0,1.0,730.75,374.5,1.0,4.92,-5.1
5265.0,-840.0,-301.0,1.0,-835.5,-520.5,1.0,742.0,529.0,1.0,740.0,446.0,1.0,4.92,-5.1
5266.0,-858.0,-535.5,1.0,-859.5,-680.0,1.0,744.0,505.5,1.0,753.5,578.5,1.0,4.92,-5.1
5267.0,-861.0,-497.75,1.0,-861.0,-724.5,1.0,747.0,327.0,1.0,766.75,554.75,1.0,4.92,-5.1
5268.0,-861.0,-438.0,1.0,-841.25,-598.25,1.0,742.0,450.0,1.0,769.5,508.0,1.0,4.6725,-4.8525
5269.0,-848.0,-325.5,1.0,-832.0,-488.5,1.0,739.0,510.0,1.0,749.25,577.25,1.0,3.5225,-3.5225
5270.0,-823.0,-451.25,1.0,-803.75,-400.5,1.0,745.0,608.5,1.0,741.5,673.0,1.0,1.91,-1.91
5271.0,-808.5,-529.5,1.0,-794.0,-379.5,1.0,758.0,638.75,1.0,741.0,548.0,1.0,1.3375,-1.27
5272.0,-803.25,-315.25,1.0,-807.5,-464.0,1.0,762.0,554.0,1.0,754.0,628.75,1.0,1.01625,-0.9825
5273.0,-811.0,-506.0,1.0,-810.0,-504.25,1.0,773.0,602.0,1.0,773.5,595.5,1.0,0.215,-0.1925
5274.0,-810.0,-436.5,1.0,-797.5,-514.0,1.0,779.5,567.5,1.0,796.75,586.5,1.0,-0.48375,0.55125
5275.0,-798.75,-420.0,1.0,-794.0,-616.5,1.0,786.0,533.0,1.0,790.5,589.0,1.0,-0.75,0.7324999999999999
5276.0,-793.5,-509.0,1.0,-788.0,-599.5,1.0,784.75,587.75,1.0,783.0,649.0,1.0,-0.82625,0.96125
5277.0,-780.5,-488.5,1.0,-779.5,-474.5,1.0,783.5,642.5,1.0,780.75,705.75,1.0,-0.79,0.97
5278.0,-766.5,-489.0,1.0,-762.75,-487.0,1.0,775.8333333333334,621.6666666666666,1.0,770.0,583.0,1.0,-0.79,0.97
5279.0,-768.0,-538.5,1.0,-762.5,-375.5,1.0,768.1666666666666,600.8333333333334,1.0,760.75,652.0,1.0,-0.79,0.97
5280.0,-771.0,-435.5,1.0,-785.5,-531.75,1.0,760.5,580.0,1.0,757.0,562.0,1.0,-0.79,0.97
5281.0,-780.5,-577.0,1.0,-793.5,-646.5,1.0,766.75,566.5,1.0,762.5,590.5,1.0,-0.79,0.97
5282.0,-781.25,-485.0,1.0,-792.0,-649.5,1.0,773.0,553.0,1.0,767.0,622.5,1.0,-0.79,0.97
5283.0,-785.0,-559.0,1.0,-772.75,-522.25,1.0,773.5344827586207,553.1034482758621,1.0,782.0,705.0,1.0,-0.79,0.97
5284.0,-769.5,-544.0,1.0,-756.0,-438.0,1.0,774.0689655172414,553.2068965517242,1.0,771.5,806.0,1.0,-0.8287500000000001,0.98625
5285.0,-755.75,-499.0,1.0,-746.75,-528.5,1.0,774.6034482758621,553.3103448275862,1.0,755.5,733.5,1.0,-0.79,0.97
5286.0,-750.0,-487.0,1.0,-746.5,-511.0,1.0,775.1379310344828,553.4137931034483,1.0,744.5,641.0,1.0,-0.79,0.97
5287.0,-752.25,-537.25,1.0,-758.0,-500.5,1.0,775.6724137931035,553.5172413793103,1.0,737.25,604.5,1.0,-1.0725,1.1175000000000002
5288.0,-754.5,-547.5,1.0,-763.25,-509.5,1.0,776.2068965517242,553.6206896551724,1.0,743.5,576.5,1.0,-1.4475,1.56
5289.0,-758.0,-484.5,1.0,-763.5,-529.0,1.0,776.7413793103449,553.7241379310345,1.0,759.5,725.0,1.0,-1.9175,1.895
5290.0,-757.5,-435.75,1.0,-752.25,-637.0,1.0,777.2758620689655,553.8275862068965,1.0,778.0,654.5,1.0,-2.6275000000000004,2.6362500000000004
5291.0,-753.5,-518.5,1.0,-741.5,-500.5,1.0,777.8103448275862,553.9310344827586,1.0,787.25,830.0,1.0,-3.3525,3.375
5292.0,-729.0,-255.0,1.0,-728.0,-370.5,1.0,778.3448275862069,554.0344827586207,1.0,772.0,793.0,1.0,-4.449999999999999,4.449999999999999
5293.0,-717.5,-445.5,1.0,-705.25,-348.25,1.0,778.8793103448276,554.1379310344828,1.0,760.0,975.0,1.0,-7.012500000000001,6.945
5294.0,-686.0,-497.5,1.0,-682.0,-384.0,1.0,779.4137931034483,554.2413793103449,1.0,770.25,954.5,1.0,-8.647499999999999,8.681249999999999
5295.0,-672.5,-542.75,1.0,-671.75,-453.5,1.0,779.948275862069,554.3448275862069,1.0,780.5,845.5,1.0,-8.487499999999999,8.555
5296.0,-663.5,-575.0,1.0,-681.5,-593.5,1.0,780.4827586206897,554.448275862069,1.0,791.5,822.0,1.0,-7.885,7.835
5297.0,-681.5,-449.5,1.0,-695.5,-667.0,1.0,781.0172413793103,554.551724137931,1.0,789.5,722.5,1.0,-7.19,7.145
5298.0,-688.0,-386.5,1.0,-710.5,-815.5,1.0,781.551724137931,554.6551724137931,1.0,783.0,777.0,1.0,-6.3412500000000005,6.24
5299.0,-706.0,-721.5,1.0,-715.5,-760.0,1.0,782.0862068965517,554.7586206896551,1.0,793.75,936.25,1.0,-5.4825,5.414999999999999
5300.0,-711.0,-527.75,1.0,-715.5,-649.0,1.0,782.6206896551724,554.8620689655172,1.0,785.5,762.0,1.0,-4.13375,4.02625
5301.0,-719.5,-432.5,1.0,-722.5,-570.0,1.0,783.1551724137931,554.9655172413793,1.0,776.5,738.5,1.0,-2.66,2.5275
5302.0,-742.25,-427.0,1.0,-740.5,-617.5,1.0,783.6896551724138,555.0689655172414,1.0,765.0,582.5,1.0,-2.1675,2.11125
5303.0,-755.0,-462.0,1.0,-752.5,-490.25,1.0,784.2241379310345,555.1724137931035,1.0,765.5,487.0,1.0,-1.9825,1.96
5304.0,-762.5,-494.0,1.0,-762.5,-511.0,1.0,784.7586206896551,555.2758620689655,1.0,784.75,582.5,1.0,-2.02,2.02
5305.0,-774.25,-404.75,1.0,-780.5,-501.25,1.0,785.2931034482758,555.3793103448276,1.0,805.0,675.5,1.0,-2.02,2.02
5306.0,-785.0,-518.0,1.0,-798.0,-660.0,1.0,785.8275862068965,555.4827586206897,1.0,796.5,557.5,1.0,-2.02,2.02
5307.0,-786.25,-500.0,1.0,-798.5,-655.5,1.0,786.3620689655172,555.5862068965517,1.0,799.5,676.0,1.0,-2.02,2.02
5308.0,-779.5,-468.5,1.0,-777.75,-527.25,1.0,786.8965517241379,555.6896551724138,1.0,802.5,716.5,1.0,-2.02,2.02
5309.0,-776.5,-504.0,1.0,-763.0,-309.5,1.0,787.4310344827586,555.7931034482758,1.0,785.25,552.75,1.0,-2.02,2.02
5310.0,-777.0,-406.0,1.0,-767.5,-408.75,1.0,787.9655172413793,555.8965517241379,1.0,784.5,570.0,1.0,-2.02,2.02
5311.0,-777.5,-395.5,1.0,-778.5,-438.5,1.0,788.5,556.0,1.0,798.5,683.0,1.0,-1.9425,1.8975
5312.0,-778.0,-445.0,1.0,-778.5,-463.0,1.0,791.0,547.0,1.0,808.75,521.75,1.0,-1.57875,1.4300000000000002
5313.0,-789.0,-495.0,1.0,-784.0,-489.5,1.0,796.0,517.0,1.0,799.5,539.0,1.0,-0.585,0.4325
5314.0,-802.0,-461.0,1.0,-801.5,-610.0,1.0,804.0,374.0,1.0,797.75,718.75,1.0,-0.2,0.18
5315.0,-796.0,-456.25,1.0,-802.5,-726.0,1.0,794.25,475.875,1.0,791.0,726.5,1.0,-0.18,0.18
5316.0,-795.0,-489.0,1.0,-789.0,-430.25,1.0,784.5,577.75,1.0,778.0,539.0,1.0,-0.18,0.18
5317.0,-790.0,-603.75,1.0,-778.5,-432.5,1.0,770.0,615.0,1.0,764.25,674.5,1.0,-0.18,0.18
5318.0,-781.5,-442.0,1.0,-777.5,-441.25,1.0,763.5,579.0,1.0,756.0,504.0,1.0,-0.18,0.18
5319.0,-777.5,-503.5,1.0,-782.5,-567.0,1.0,757.0,543.0,1.0,767.25,688.25,1.0,-0.18,0.18
5320.0,-781.5,-513.75,1.0,-781.5,-574.5,1.0,759.0,565.0,1.0,780.0,691.0,1.0,-0.18,0.135
5321.0,-787.5,-505.0,1.0,-775.25,-488.75,1.0,764.5,531.5,1.0,780.0,543.5,1.0,-0.18,0.09
